"tconst" "averageRating" "numVotes" "titleType" "primaryTitle" "originalTitle" "isAdult" "startYear" "endYear" "runtimeMinutes" "genres"
"tt8520614" 7.9 441 "movie" "Under The Wire" "Under the Wire" 0 2018 NA 95 "Documentary"
"tt4531868" 7.7 80 "movie" "Dead Along the Way" "Dead Along the Way" 0 2016 NA 85 "Comedy"
"tt0084649" 7.6 34572 "movie" "The Secret of NIMH" "The Secret of NIMH" 0 1982 NA 82 "Adventure,Animation,Drama"
"tt0088962" 6.4 54 "movie" "Crime Killer" "Crime Killer" 0 1985 NA 90 "Action,Crime"
"tt0113573" 7.3 91 "movie" "Korea" "Korea" 0 1995 NA 87 "Drama"
"tt3587834" 6.9 77 "movie" "The King of Jokgu" "Jokgoo wang" 0 2013 NA 100 "Comedy,Sport"
"tt4127836" 4 10 "movie" "The Scorpion" "Al-Aqrab" 0 1990 NA 100 "Horror"
"tt0163138" 5.2 45 "movie" "Buskila Twins" "Pa'amaim Buskila" 0 1998 NA 93 "Comedy"
"tt9109976" 6.7 856 "movie" "Psycho" "Psycho" 0 2020 NA 134 "Crime,Thriller"
"tt0039581" 6.7 1329 "movie" "The Long Night" "The Long Night" 0 1947 NA 101 "Crime,Drama,Film-Noir"
"tt5261772" 4.9 157 "movie" "Crone Wood" "Crone Wood" 0 2016 NA 86 "Horror,Thriller"
"tt1129435" 8 2973 "movie" "The Beaches of Agnès" "Les plages d'Agnès" 0 2008 NA 110 "Biography,Documentary"
"tt0313484" 4 9 "movie" "Plenniki udachi" "Plenniki udachi" 0 1993 NA 80 "Comedy"
"tt0048801" 7.5 7603 "movie" "We're No Angels" "We're No Angels" 0 1955 NA 106 "Comedy,Crime,Romance"
"tt0088119" 6.3 74 "movie" "Silver City" "Silver City" 0 1984 NA 101 "Drama"
"tt0078122" 6.9 3286 "movie" "Get Out Your Handkerchiefs" "Préparez vos mouchoirs" 0 1978 NA 108 "Comedy,Drama,Romance"
"tt9355200" 6.2 666 "movie" "Koko-di Koko-da" "Koko-di Koko-da" 0 2019 NA 86 "Comedy,Fantasy,Horror"
"tt3314400" 9.2 59 "movie" "Midwife" "Midwife" 0 2013 NA 104 "Documentary,Drama"
"tt0037295" 6 238 "movie" "Something for the Boys" "Something for the Boys" 0 1944 NA 87 "Comedy,Musical"
"tt0021060" 6.4 410 "movie" "Let Us Be Gay" "Let Us Be Gay" 0 1930 NA 79 "Comedy,Drama"
"tt0081541" 6.5 3029 "movie" "The Under-Gifted" "Les sous-doués" 0 1980 NA 92 "Comedy"
"tt0320116" 6.8 222 "movie" "Naan Sigappu Manithan" "Naan Sigappu Manithan" 0 1985 NA 147 "Action,Crime,Drama"
"tt0059190" 6.9 248 "movie" "The Fool Killer" "The Fool Killer" 0 1965 NA 99 "Adventure,Drama"
"tt0088847" 7.9 331206 "movie" "The Breakfast Club" "The Breakfast Club" 0 1985 NA 97 "Comedy,Drama"
"tt0184869" 4.2 9 "movie" "O Roubo das Calcinhas" "O Roubo das Calcinhas" 0 1975 NA 95 "Comedy"
"tt0103984" 7 129 "movie" "Color Adjustment" "Color Adjustment" 0 1992 NA 86 "Documentary"
"tt1111431" 5.9 30 "movie" "Wieza" "Wieza" 0 2007 NA 96 "Drama,Mystery"
"tt7078318" 7.4 5 "movie" "Bruno Sammartino" "Bruno Sammartino, La Mia Mama" 0 2019 NA 96 "Documentary"
"tt0138148" 5.3 6 "movie" "Paris Incident" "Trois télégrammes" 0 1950 NA 97 "Drama"
"tt0064828" 6.7 2738 "movie" "Porcile" "Porcile" 0 1969 NA 99 "Drama"
"tt4173660" 6 13 "movie" "Los dioses de agua" "Los dioses de agua" 0 2014 NA 110 "Adventure,Drama,Mystery"
"tt0265107" 7.1 199 "movie" "The Cabbie" "Yun zhuan shou zhi lian" 0 2000 NA 94 "Comedy,Romance"
"tt0102546" 6 5 "movie" "No me compliques la vida" "No me compliques la vida" 0 1991 NA 88 "Romance"
"tt1499286" 5.8 8 "movie" "Eye of the Prophet" "Oko proroka" 0 1984 NA 115 "Adventure"
"tt3751258" 7.7 6 "movie" "Les Naufragés du Fol Espoir" "Les Naufragés du Fol Espoir" 0 2014 NA 180 NA
"tt1559332" 6.5 13 "movie" "Being in Heaven" "Being in Heaven" 0 2009 NA 93 "Drama"
"tt5644794" 8 9 "movie" "Undocument" "Undocument" 0 2017 NA 93 "Drama"
"tt0085604" 6.5 35 "movie" "Going Down" "Going Down" 0 1982 NA 94 "Comedy,Drama"
"tt0784988" 6.2 19 "movie" "Divine Manipulation of the Threads" "Divine Manipulation of the Threads" 0 2006 NA 93 "Comedy"
"tt1649401" 5.6 37 "movie" "Sada Mee Sevalo" "Sada Mee Sevalo" 0 2005 NA 147 "Drama"
"tt0349598" 5.6 5 "movie" "Huwag kang kikibo..." "Huwag kang kikibo..." 0 2001 NA 100 "Drama,Thriller"
"tt0253434" 4.4 13 "movie" "O Pai do Povo" "O Pai do Povo" 0 1976 NA 84 "Comedy"
"tt7368460" 2.2 6 "movie" "Loon" "Loon" 0 2017 NA 90 "Drama"
"tt2735704" 2.8 176 "movie" "El Almany" "El Almany" 0 2012 NA 91 "Thriller"
"tt0116290" 4 23 "movie" "The Feeling of Love" "Chong qing ai qing gan jue" 0 1996 NA 88 "Comedy,Romance"
"tt0806029" 7 6169 "movie" "Farewell" "L'affaire Farewell" 0 2009 NA 113 "Drama,Romance,Thriller"
"tt0985620" 5.1 67 "movie" "Herr Bello" "Herr Bello" 0 2007 NA 93 "Comedy,Family"
"tt0152372" 4.1 39 "movie" "Il Sergente Rompiglioni diventa... caporale" "Il Sergente Rompiglioni diventa... caporale" 0 1975 NA 100 "Comedy"
"tt4460258" 9.2 13 "movie" "Of Dogs and Men" "Of Dogs and Men" 0 2016 NA 89 "Crime,Documentary,News"
"tt1825901" 8 30 "movie" "Die Wiesenberger - No Business Like Show Business" "Die Wiesenberger - No Business Like Show Business" 0 2012 NA 90 "Documentary"
"tt9024986" 5.9 409 "movie" "Prazdnik" "Prazdnik" 0 2019 NA 74 "Comedy"
"tt0772109" 7.8 6 "movie" "Bittersweet Lies" "Bittersweet Lies" 0 2002 NA 92 "Drama"
"tt0048970" 5.4 115 "movie" "Bold Adventure" "Les aventures de Till L'Espiègle" 0 1956 NA 84 "Adventure,Comedy"
"tt2371824" 6.8 4029 "movie" "Paradise: Faith" "Paradies: Glaube" 0 2012 NA 115 "Drama"
"tt7392244" 6 1241 "movie" "Kaybedenler Kulübü Yolda" "Kaybedenler Kulübü Yolda" 0 2018 NA 96 "Drama"
"tt1754736" 5.8 1430 "movie" "Chloe and Theo" "Chloe & Theo" 0 2015 NA 81 "Comedy,Drama"
"tt6082974" 5.1 16 "movie" "Borderland" "Borderland" 0 2016 NA 77 "Action,Comedy,Crime"
"tt1924487" 6.4 5 "movie" "Le pays des âmes, a jazz fable" "Le pays des âmes, a jazz fable" 0 2011 NA 80 "Drama,Fantasy,Mystery"
"tt1810510" 6.1 338 "movie" "4th Period Mystery" "4-kyo-si Choo-ri-yeong-yeok" 0 2009 NA 86 "Action,Crime,Drama"
"tt4940612" 6.6 24 "movie" "The Promised Land" "Hui dao bei ai de mei yi tian" 0 2015 NA 102 "Drama"
"tt0989603" 5.5 143 "movie" "42plus" "42plus" 0 2007 NA 92 "Drama,Romance"
"tt1548638" 7.6 51 "movie" "The Shadow Effect" "The Shadow Effect" 0 2009 NA 69 "Documentary"
"tt0118078" 3.6 32 "movie" "Vicious Circle" "Vicious Circle" 0 1997 NA 90 "Crime,Drama"
"tt6954298" 6.3 65 "movie" "La Traviata" "La Traviata" 0 2017 NA 141 "Music"
"tt0466943" 5.9 355 "movie" "Randy and the Mob" "Randy and the Mob" 0 2007 NA 91 "Comedy,Crime"
"tt5425264" 6.1 1060 "movie" "Throne of Elves" "Throne of Elves" 0 2016 NA 104 "Adventure,Animation,Fantasy"
"tt2388639" 4.7 19 "movie" "Amor a mares" "Amor a mares" 0 2012 NA 91 "Comedy"
"tt4147684" 7.6 352 "movie" "La Once" "La Once" 0 2014 NA 80 "Documentary"
"tt7243754" 2.7 105 "movie" "Dirty Work" "Dirty Work" 0 2018 NA 101 "Drama,Romance"
"tt0205073" 6.4 70 "movie" "Franz" "Franz" 0 1972 NA 91 "Drama,Romance"
"tt2814362" 2.1 3956 "movie" "United Passions" "United Passions" 0 2014 NA 110 "Drama,History,Sport"
"tt2571764" 4.6 105 "movie" "Changes" "Muutoksii" 0 2014 NA 88 "Drama"
"tt0254999" 6.7 6 "movie" "Bhuvana Sundari Katha" "Bhuvana Sundari Katha" 0 1967 NA 155 "Action,Adventure,Drama"
"tt0120134" 6.2 41 "movie" "Sin querer" "Sin querer" 0 1997 NA 90 "Drama"
"tt0368561" 3.8 120 "movie" "Acne" "Acne" 0 2000 NA 65 "Comedy,Horror,Sci-Fi"
"tt0228807" 6.2 610 "movie" "Saimin" "Saimin" 0 1999 NA 110 "Fantasy,Horror,Thriller"
"tt2112326" 7.9 7 "movie" "Victory Blvd" "Victory Blvd" 0 2012 NA 86 "Drama"
"tt0175022" 4.2 36 "movie" "Los Parchís contra el inventor invisible" "Los Parchís contra el inventor invisible" 0 1981 NA 86 "Comedy,Musical"
"tt1402488" 5.9 39898 "movie" "Happy Feet Two" "Happy Feet Two" 0 2011 NA 100 "Adventure,Animation,Comedy"
"tt2721152" 2.8 580 "movie" "P-51 Dragon Fighter" "P-51 Dragon Fighter" 0 2014 NA 85 "Action,Fantasy,Sci-Fi"
"tt7025976" 6.3 3106 "movie" "The Emperor of Paris" "L'Empereur de Paris" 0 2018 NA 120 "Adventure,Crime,History"
"tt0102074" 7.1 15 "movie" "This Thing Called Love" "Hun yin wu yu" 0 1991 NA 101 "Comedy,Drama,Romance"
"tt1346315" 6.1 38 "movie" "Sunny et l'éléphant" "Sunny et l'éléphant" 0 2008 NA 92 "Adventure,Family"
"tt1183687" 7.9 22 "movie" "Of All the Things" "Of All the Things" 0 2008 NA 85 "Documentary,Music"
"tt0249131" 6.3 1022 "movie" "Rollo and the Woods Sprite" "Rölli ja metsänhenki" 0 2001 NA 92 "Family,Fantasy,Music"
"tt1233611" 7.4 584 "movie" "Visual Acoustics" "Visual Acoustics" 0 2008 NA 83 "Documentary"
"tt2118667" 6.3 577 "movie" "Love for Beginners" "Kyô, koi o hajimemasu" 0 2012 NA 121 "Drama,Romance"
"tt2551842" 4.2 116 "movie" "A Reason to Fight" "Una Ragione per Combattere: A Reason To Fight" 0 2014 NA 85 "Action,Drama,Romance"
"tt1858770" 6.3 10 "movie" "Prince Vaali" "Prince Vaali" 0 2011 NA 175 "Action,Adventure,Fantasy"
"tt0047286" 6.7 6 "movie" "We Two" "Nosotros dos" 0 1955 NA 85 "Drama,Romance"
"tt0382097" 6.8 938 "movie" "Swindled" "Incautos" 0 2004 NA 110 "Crime,Drama,Thriller"
"tt3914450" 4.5 174 "movie" "The Player" "Ghesh Al Zawgeyya" 0 2012 NA 109 "Comedy"
"tt0072350" 7.6 12 "movie" "Up from the Ape" "Up from the Ape" 0 1975 NA 84 "Documentary"
"tt0037909" 6.1 17 "movie" "Mexicana" "Mexicana" 0 1945 NA 83 "Music,Romance"
"tt2390460" 6.7 45 "movie" "Between Valleys" "Entre Vales" 0 2012 NA 80 "Drama"
"tt0476710" 8.1 10 "movie" "You Are My Destiny" "You Are My Destiny" 0 1973 NA 90 "Drama"
"tt0097872" 6.2 1493 "movie" "My Nights Are More Beautiful Than Your Days" "Mes nuits sont plus belles que vos jours" 0 1989 NA 110 "Drama,Romance"
"tt0124179" 5.5 6665 "movie" "Two Girls and a Guy" "Two Girls and a Guy" 0 1997 NA 84 "Comedy,Drama"
"tt0070697" 4.6 168 "movie" "The Single Girls" "The Single Girls" 0 1974 NA 83 "Comedy,Drama,Horror"
"tt0078095" 6.4 34 "movie" "Podarok chyornogo kolduna" "Podarok chyornogo kolduna" 0 1979 NA 63 "Adventure,Family,Fantasy"
"tt4935746" 5.6 340 "movie" "The Darkness" "Las tinieblas" 0 2016 NA 92 "Thriller"
"tt0139303" 6.5 37 "movie" "Halaku" "Halaku" 0 1956 NA 122 "Action,Adventure,Drama"
"tt6857268" 4.3 138 "movie" "El paseo 4" "El paseo 4" 0 2016 NA 95 "Comedy"
"tt0094972" 4.3 53 "movie" "Deadly Stranger" "Deadly Stranger" 0 1988 NA 94 "Thriller"
"tt4331970" 7.1 5052 "movie" "Being 17" "Quand on a 17 ans" 0 2016 NA 116 "Drama,Romance"
"tt1404408" 6.1 12 "movie" "Shuang tian zhi zun" "Shuang tian zhi zun" 0 1973 NA 86 "Action,Adventure,Crime"
"tt0179964" 7.2 90 "movie" "Sea of Roses" "Mar de Rosas" 0 1978 NA 99 "Comedy,Drama"
"tt0057685" 6.2 81 "movie" "The Wild Affair" "The Wild Affair" 0 1965 NA 88 "Comedy"
"tt0371953" 5.5 240 "movie" "Almost Ordinary Story" "Skoro sasvim obicna prica" 0 2003 NA 80 "Comedy,Romance"
"tt6275296" 7.1 231 "movie" "The Rules for Everything" "The Rules for Everything" 0 2017 NA 87 "Comedy,Drama"
"tt0104881" 7 69 "movie" "Le mirage" "Le mirage" 0 1992 NA 100 "Drama,Romance"
"tt7645032" 7.4 9 "movie" "The gaze of the explorer. Humboldt in Mexico" "The gaze of the explorer. Humboldt in Mexico" 0 2017 NA 83 "Documentary"
"tt0048708" 7.7 85 "movie" "The Third Word" "La tercera palabra" 0 1956 NA 110 "Comedy,Romance"
"tt4484784" 6.4 183 "movie" "Breath of Life" "Breath of Life" 0 2014 NA 82 "Documentary"
"tt3512538" 7.2 40 "movie" "Ghost TV" "Ghost TV" 0 2013 NA 91 "Comedy,Horror"
"tt3203606" 7.5 71593 "movie" "Trumbo" "Trumbo" 0 2015 NA 124 "Biography,Drama"
"tt0080609" 7.2 32 "movie" "Denver" "Denver" 0 1985 NA 82 NA
"tt0141090" 6.1 9 "movie" "The Fruit Is Ripe" "Les filles sèment le vent" 0 1961 NA 90 "Drama"
"tt0023179" 6 24 "movie" "The Man Called Back" "The Man Called Back" 0 1932 NA 79 "Drama"
"tt1077083" 4.4 61 "movie" "Intrusions" "Intrusions" 0 2008 NA 96 "Drama,Thriller"
"tt5247022" 7.4 62149 "movie" "Paterson" "Paterson" 0 2016 NA 118 "Comedy,Drama,Romance"
"tt0127329" 3.4 24 "movie" "Trouble at Melody Mesa" "Trouble at Melody Mesa" 0 1949 NA 60 "Western"
"tt0027318" 6.1 33 "movie" "August järjestää kaiken" "August järjestää kaiken" 0 1942 NA 95 "Comedy"
"tt6450610" 4 20 "movie" "Genesis" "Genesis" 0 2016 NA 72 "Horror,Sci-Fi"
"tt4419834" 6.7 30 "movie" "Høst: Autumn Fall" "Høst: Autumn Fall" 0 2015 NA 95 "Drama"
"tt0044014" 6.2 488 "movie" "Secret People" "Secret People" 0 1952 NA 96 "Crime,Drama"
"tt5046504" 5.7 429 "movie" "Entre Idas e Vindas" "Entre Idas e Vindas" 0 2016 NA 100 "Comedy,Drama"
"tt0198853" 5.8 56 "movie" "Nu huan" "Nu huan" 0 1999 NA 80 "Drama"
"tt0310166" 4.2 6 "movie" "Sostenido en La menor" "Sostenido en La menor" 0 1986 NA 92 "Drama"
"tt0437462" 5.6 5 "movie" "Cargo, les hommes perdus." "Cargo, les hommes perdus." 0 2010 NA 93 "Adventure,Romance"
"tt0058497" 6.7 7 "movie" "Pratinidhi" "Pratinidhi" 0 1964 NA 120 "Drama"
"tt0235274" 8 17 "movie" "Chameli Memsaab" "Chameli Memsaab" 0 1975 NA 144 "Drama"
"tt2244941" 7.6 16 "movie" "Juko's Time Machine" "Juko's Time Machine" 0 2011 NA 77 "Comedy"
"tt0060309" 6.5 11 "movie" "Wild Honey" "Dikiy myod" 0 1967 NA 98 "Drama,War"
"tt3312838" 6.5 120 "movie" "Looking for Lions" "Looking for Lions" 0 2014 NA 85 "Crime,Drama,Thriller"
"tt0294451" 5.6 8 "movie" "Cinco en la cárcel" "Cinco en la cárcel" 0 1968 NA 85 "Action,Adventure,Drama"
"tt0150550" 4.4 7 "movie" "Figurky ze smantu" "Figurky ze smantu" 0 1987 NA 99 "Comedy,Drama"
"tt0061438" 4 27 "movie" "The Man Who Betrayed the Mafia" "L'homme qui trahit la mafia" 0 1967 NA 90 "Drama,Thriller"
"tt0295461" 5.8 306 "movie" "My Schoolmate the Barbarian" "Wo de Ye man Tong xue" 0 2001 NA 94 "Action,Comedy"
"tt0138572" 5.6 16 "movie" "Provisional Liberty" "La liberté surveillée" 0 1958 NA 93 "Drama,Romance"
"tt0089598" 5 1844 "movie" "Miranda" "Miranda" 0 1985 NA 96 "Comedy,Romance"
"tt0169580" 7.2 76 "movie" "The Garden of Stones" "Baghé sangui" 0 1976 NA 81 "Documentary"
"tt2711898" 5.5 2480 "movie" "Diary of a Chambermaid" "Journal d'une femme de chambre" 0 2015 NA 96 "Drama"
"tt1824257" 7 13 "movie" "Viaje al corazón de la tortura" "Viaje al corazón de la tortura" 0 2003 NA 72 "Documentary"
"tt0079572" 6.9 29 "movie" "Mojado Power" "Mojado Power" 0 1981 NA 108 "Comedy"
"tt0399445" 4.6 104 "movie" "Once Upon a Time in the Hood" "Once Upon a Time in the Hood" 0 2004 NA 94 "Action"
"tt0339300" 5.9 1118 "movie" "Liever verliefd" "Liever verliefd" 0 2003 NA 87 "Comedy,Romance"
"tt3497674" 6.4 58 "movie" "Happy to Be Different" "Felice chi è diverso" 0 2014 NA 93 "Documentary"
"tt5490848" 7.2 85 "movie" "Danger, Dames & Dangerous Games" "Danger, Dames & Dangerous Games" 0 2016 NA 94 "Action,Comedy,Fantasy"
"tt0301280" 6.2 10 "movie" "Exiles in Paradise" "Exiles in Paradise" 0 2001 NA 90 "Drama"
"tt1714209" 4.5 33045 "movie" "In the Land of Blood and Honey" "In the Land of Blood and Honey" 0 2011 NA 127 "Drama,Romance,War"
"tt4657460" 5.8 111 "movie" "Double Life" "Nijû seikatsu" 0 2016 NA 126 "Mystery"
"tt0109810" 4.9 134 "movie" "Fleshtone" "Fleshtone" 0 1994 NA 91 "Mystery,Thriller"
"tt0850664" 3.2 160 "movie" "Die and Let Live" "Die and Let Live" 0 2006 NA 75 "Comedy,Horror,Romance"
"tt0795505" 5.2 1958 "movie" "Undead or Alive: A Zombedy" "Undead or Alive: A Zombedy" 0 2007 NA 91 "Comedy,Horror,Western"
"tt0458017" 6.4 603 "movie" "Mixed Doubles" "Mixed Doubles" 0 2006 NA 91 "Comedy,Drama"
"tt0285462" 4.9 29580 "movie" "Boat Trip" "Boat Trip" 0 2002 NA 94 "Comedy"
"tt0158477" 5.9 45 "movie" "Avam" "Avam" 0 1987 NA 156 "Adventure,Mystery,Thriller"
"tt1499213" 4.2 75 "movie" "Bye-Bye Bin Laden" "Bye-Bye Bin Laden" 0 2009 NA 73 "Animation,Comedy,Musical"
"tt3216386" 6.3 20 "movie" "Nordland" "Nordland" 0 2014 NA 102 "Drama"
"tt0151511" 8.1 794 "movie" "Mausam" "Mausam" 0 1975 NA 156 "Musical,Romance"
"tt0097382" 7.1 177 "movie" "Helmut Newton: Frames from the Edge" "Helmut Newton: Frames from the Edge" 0 1989 NA 95 "Biography,Documentary"
"tt0056953" 5.6 43 "movie" "Coplan prend des risques" "Coplan prend des risques" 0 1964 NA 89 "Action,Drama"
"tt0217571" 5.4 27 "movie" "Infinity" "Infinity" 0 1991 NA 90 "Fantasy"
"tt1454727" 7.4 11 "movie" "Travel Queeries" "Travel Queeries" 0 2009 NA 67 "Documentary"
"tt2393803" 6.6 11 "movie" "Four Corners Road" "Four Corners Road" 0 2012 NA 92 "Drama"
"tt0054457" 7 107 "movie" "Walk Like a Dragon" "Walk Like a Dragon" 0 1960 NA 95 "Action,Romance,Western"
"tt0279734" 7.8 297 "movie" "Cinerama Adventure" "Cinerama Adventure" 0 2002 NA 97 "Documentary"
"tt0383574" 7.3 631552 "movie" "Pirates of the Caribbean: Dead Man's Chest" "Pirates of the Caribbean: Dead Man's Chest" 0 2006 NA 151 "Action,Adventure,Fantasy"
"tt0967464" 6.1 34 "movie" "Orphans" "Orphans" 0 2007 NA 80 "Drama"
"tt0138624" 5.1 127 "movie" "Savage World Today" "Mondo cane oggi - L'orrore continua" 0 1985 NA 75 "Documentary"
"tt0061175" 6 78 "movie" "Who Killed Johnny R.?" "Wer kennt Johnny R.?" 0 1966 NA 91 "Western"
"tt5155114" 6.8 6 "movie" "Timur Novikov: Zero Object" "Timur Novikov: Zero Object" 0 2015 NA 95 "Documentary"
"tt0269191" 5.2 17 "movie" "Em Volta" "Em Volta" 0 2002 NA 107 "Drama"
"tt0333376" 7.5 44 "movie" "Klescar" "Klescar" 0 2002 NA 77 "Drama"
"tt4600776" 6.9 8 "movie" "Sankofa" "Sankofa" 0 2014 NA 77 "Sci-Fi"
"tt1418646" 7 7197 "movie" "Beneath Hill 60" "Beneath Hill 60" 0 2010 NA 122 "Drama,History,War"
"tt9761286" 6.4 16 "movie" "Akkadokaduntadu" "Akkadokaduntadu" 0 2019 NA 120 "Drama"
"tt6209546" 7.4 19 "movie" "Allama" "Allama" 0 2017 NA 140 "Drama,History,Musical"
"tt0292542" 7.8 14153 "movie" "Son of the Bride" "El hijo de la novia" 0 2001 NA 123 "Comedy,Drama"
"tt0178599" 4.2 11 "movie" "Hoy le toca a mi mujer" "Hoy le toca a mi mujer" 0 1973 NA 90 "Comedy"
"tt0390494" 7.5 70 "movie" "Sobre el arco iris" "Sobre el arco iris" 0 2003 NA 90 "Drama"
"tt1827579" 6.3 3288 "movie" "Spike Island" "Spike Island" 0 2012 NA 105 "Comedy,Drama,Music"
"tt0427592" 6.7 216 "movie" "Nerves" "Nerven" 0 1919 NA 110 "Drama"
"tt0039729" 5.9 25 "movie" "The Prairie" "The Prairie" 0 1947 NA 65 "Action,Adventure,Romance"
"tt0025439" 6 15 "movie" "The Luck of a Sailor" "The Luck of a Sailor" 0 1934 NA 66 "Comedy,Romance"
"tt0059796" 6.8 453 "movie" "Those Calloways" "Those Calloways" 0 1965 NA 131 "Drama,Family"
"tt0068723" 3.6 127 "movie" "Alleluja & Sartana Are Sons... Sons of God" "Alleluja e Sartana figli di... Dio" 0 1972 NA 101 "Western"
"tt0068014" 6.2 994 "movie" "Zeppelin" "Zeppelin" 0 1971 NA 100 "Adventure,Drama,War"
"tt0097017" 4.8 402 "movie" "The Carpenter" "The Carpenter" 0 1988 NA 89 "Fantasy,Horror,Thriller"
"tt1693837" 6.1 14 "movie" "Penguin fûfu no tsukurikata" "Penguin fûfu no tsukurikata" 0 2012 NA 90 "Drama"
"tt3728380" 7.7 159 "movie" "Adhyaksha" "Adhyaksha" 0 2014 NA 147 "Comedy,Drama,Romance"
"tt9230958" 5.7 6 "movie" "Eiga Hugtto! Precure x Futari wa Precure: All Stars Memories" "Eiga Hugtto! Precure x Futari wa Precure: All Stars Memories" 0 2018 NA 73 "Action,Adventure,Animation"
"tt5502060" 4.6 8 "movie" "Make-up Room 2" "Make-up Room 2" 0 2016 NA 88 "Drama"
"tt3788154" 6.2 9 "movie" "Flame: An Untold Love Story" "Flame: An Untold Love Story" 0 2014 NA 97 "Drama"
"tt0035152" 5.6 124 "movie" "One Thrilling Night" "One Thrilling Night" 0 1942 NA 69 "Comedy,Mystery"
"tt0157944" 6.8 132 "movie" "Love in Tokyo" "Love in Tokyo" 0 1966 NA 164 "Comedy,Drama,Musical"
"tt0376890" 6 3741 "movie" "Silver City" "Silver City" 0 2004 NA 128 "Comedy,Drama,Mystery"
"tt0040364" 6.9 166 "movie" "For the Love of Mary" "For the Love of Mary" 0 1948 NA 90 "Comedy,Musical,Romance"
"tt0104460" 5.7 50 "movie" "Huang jin dao shi" "Huang jin dao shi" 0 1992 NA 91 "Comedy,Fantasy"
"tt0473065" 4.9 44 "movie" "Nordstadt" "Nordstadt" 0 2005 NA 90 "Drama"
"tt5537724" 8.4 130 "movie" "Kiragoorina Gayyaligalu" "Kiragoorina Gayyaligalu" 0 2016 NA 139 "Crime,Drama"
"tt8661444" 8.6 12 "movie" "Morris" "Morris" 0 2020 NA 74 "Horror"
"tt2398251" 7.1 21 "movie" "Train to Kandy" "Train to Kandy" 0 2012 NA 100 "Crime,Drama,Thriller"
"tt3838728" 5.5 2394 "movie" "Bang Gang (A Modern Love Story)" "Bang Gang (une histoire d'amour moderne)" 0 2015 NA 98 "Drama,Romance"
"tt3178120" 5.2 5 "movie" "Farzand Khandeh" "Farzand Khandeh" 0 2012 NA 97 "Family"
"tt0492619" 6.3 11031 "movie" "The Foot Fist Way" "The Foot Fist Way" 0 2006 NA 85 "Comedy"
"tt0023627" 6.5 38 "movie" "Two Kinds of Women" "Two Kinds of Women" 0 1932 NA 75 "Drama"
"tt0177981" 5.1 7 "movie" "Poor Perez" "El pobre Pérez" 0 1937 NA 90 NA
"tt4157484" 7.5 19 "movie" "Bacao" "Bacao" 0 2018 NA 85 "Horror"
"tt0111635" 7 44 "movie" "De vlinder tilt de kat op" "De vlinder tilt de kat op" 0 1994 NA 105 "Drama"
"tt0078351" 6.6 709 "movie" "Sweeney 2" "Sweeney 2" 0 1978 NA 104 "Action,Crime,Drama"
"tt1417090" 7.6 49 "movie" "Eye Above Prague" "Oko nad Prahou" 0 2010 NA 78 "Documentary,Drama"
"tt0192989" 4.9 9 "movie" "Aura o las violetas" "Aura o las violetas" 0 1974 NA 92 "Drama,Romance"
"tt3290714" 6.2 197 "movie" "Samurai Hustle" "Chô kôsoku! Sankin kôtai" 0 2014 NA 119 "Action,Comedy,History"
"tt5644062" 5.6 195 "movie" "A Swingers Weekend" "A Swingers Weekend" 0 2017 NA 90 "Comedy,Drama"
"tt0204578" 6.6 18 "movie" "The Fifth Wheel to a Coach" "Páté kolo u vozu" 0 1958 NA 91 "Comedy"
"tt0061620" 7.3 2484 "movie" "Elvira Madigan" "Elvira Madigan" 0 1967 NA 91 "Biography,Drama,Romance"
"tt3449628" 7.4 5 "movie" "H I Jew Positive" "H I Jew Positive" 0 2013 NA 70 "Documentary"
"tt0043849" 5.7 117 "movie" "New Mexico" "New Mexico" 0 1951 NA 76 "Western"
"tt1160328" 7.3 385 "movie" "Kalloori" "Kalloori" 0 2007 NA 140 "Drama"
"tt2806544" 6 6 "movie" "Máquina de sueños" "Máquina de sueños" 0 2013 NA 60 NA
"tt0103001" 7.1 14 "movie" "Un submarí a les estovalles" "Un submarí a les estovalles" 0 1991 NA 115 "Comedy"
"tt2826634" 6.5 39 "movie" "Encontrados en NYC" "Encontrados en NYC" 0 2013 NA 104 "Comedy,Drama,Romance"
"tt0278927" 6.2 90 "movie" "Appu" "Appu" 0 1990 NA 139 "Comedy,Drama,Thriller"
"tt0498097" 7.2 10612 "movie" "Climates" "Iklimler" 0 2006 NA 98 "Drama,Romance"
"tt8332280" 8.1 35 "movie" "The Bodyguard" "The Bodyguard" 0 2018 NA 99 "Drama"
"tt1212974" 4.4 13227 "movie" "Bitch Slap" "Bitch Slap" 0 2009 NA 109 "Action,Comedy,Crime"
"tt0118751" 7.9 12798 "movie" "Border" "Border" 0 1997 NA 176 "Action,Drama,History"
"tt0254683" 5.9 1212 "movie" "Phool Aur Kaante" "Phool Aur Kaante" 0 1991 NA 173 "Action,Crime,Drama"
"tt0046884" 4.9 7 "movie" "Flame Over Vietnam" "Una cruz en el infierno" 0 1957 NA 95 "Drama,War"
"tt0074157" 5.2 3989 "movie" "At the Earth's Core" "At the Earth's Core" 0 1976 NA 89 "Adventure,Fantasy,Sci-Fi"
"tt7929148" 7.4 19 "movie" "La Musiquita por Dentro" "La Musiquita por Dentro" 0 2019 NA 102 "Comedy,Romance"
"tt7222944" 5.8 5 "movie" "Aa Eradu Varshagalu" "Aa Eradu Varshagalu" 0 2017 NA 126 "Drama,Romance"
